CameraID,Species,Transect,FilemeName,VideoLength,StayLarge,CensoredLarge,SmallFocalArea,StaySmall,CensoredSmall,DateTime
136,BlueDuiker,SW,PICT0196,10,NA,NA,1,2,1,2011/8/12 17:10
136,BlueDuiker,SW,PICT0201,10,NA,NA,1,0.4,1,2011/8/13 9:52
136,BlueDuiker,SW,PICT0237,10,NA,NA,1,5.1,1,2011/8/18 17:50
136,BlueDuiker,SW,PICT0248,10,NA,NA,1,4.2,1,2011/8/20 6:25
136,BlueDuiker,SW,PICT0257,10,NA,NA,1,9.1,1,2011/8/21 17:27
136,BlueDuiker,SW,PICT0280,10,NA,NA,0,NA,NA,2011/8/26 17:01
136,BlueDuiker,SW,PICT0289,10,NA,NA,1,NA,NA,2011/8/28 8:37
136,RedDuiker,SW,PICT0298,10,NA,NA,0,NA,NA,2011/8/30 1:42
137,BlueDuiker,SW,PICT0085,30,6.6,1,0,NA,NA,2011/7/20 15:18
137,BlueDuiker,SW,PICT0086,30,4.6,1,1,1.8,1,2011/7/20 17:07
137,BlueDuiker,SW,PICT0105,30,2.5,1,0,NA,NA,2011/7/26 8:03
137,BlueDuiker,SW,PICT0112,30,1.6,1,0,NA,NA,2011/7/27 12:15
137,RedDuiker,SW,PICT0199,10,NA,NA,0,NA,NA,2011/8/27 8:28
137,RedDuiker,SW,PICT0215,10,NA,NA,1,NA,NA,2011/8/30 22:21
138,BlueDuiker,SW,PICT0064,30,30,0,1,21.8,1,2011/7/16 8:25
138,BlueDuiker,SW,PICT0066,30,2.4,1,0,NA,NA,2011/7/16 12:35
138,BlueDuiker,SW,PICT0067,30,17.5,1,0,NA,NA,2011/7/16 16:40
138,BlueDuiker,SW,PICT0069,30,6.6,1,0,NA,NA,2011/7/18 10:17
138,BlueDuiker,SW,PICT0071,30,27,0,1,12,1,2011/7/21 8:57
138,RedDuiker,SW,PICT0073,30,3.6,1,0,NA,NA,2011/7/22 12:25
138,BlueDuiker,SW,PICT0081,30,4,1,0,NA,NA,2011/7/26 17:14
138,BlueDuiker,SW,PICT0093,10,NA,NA,1,10,0,2011/8/1 15:31
138,BlueDuiker,SW,PICT0094,10,NA,NA,1,0.9,1,2011/8/2 8:35
138,BlueDuiker,SW,PICT0095,10,NA,NA,1,2.4,1,2011/8/2 17:33
138,BlueDuiker,SW,PICT0102,10,NA,NA,0,NA,NA,2011/8/8 12:38
138,BlueDuiker,SW,PICT0104,10,NA,NA,0,NA,NA,2011/8/9 16:35
138,BlueDuiker,SW,PICT0110,10,NA,NA,1,5.9,1,2011/8/17 6:48
138,BlueDuiker,SW,PICT0115,10,NA,NA,1,NA,NA,2011/8/18 16:49
138,BlueDuiker,SW,PICT0122,10,NA,NA,1,NA,NA,2011/8/22 10:18
138,RedDuiker,SW,PICT0125,10,NA,NA,1,0.5,1,2011/8/24 17:44
138,BlueDuiker,SW,PICT0126,10,NA,NA,1,NA,NA,2011/8/25 13:57
138,RedDuiker,SW,PICT0129,10,NA,NA,0,NA,NA,2011/8/27 17:08
139,BlueDuiker,SW,PICT0057,30,2.2,1,0,NA,NA,2011/7/13 8:23
139,BlueDuiker,SW,PICT0062,30,1,1,1,0.6,1,2011/7/15 7:27
139,BlueDuiker,SW,PICT0074,30,2.7,1,1,1.3,1,2011/7/23 12:18
139,BlueDuiker,SW,PICT0080,30,1.7,1,0,NA,NA,2011/7/26 17:15
139,BlueDuiker,SW,PICT0089,10,NA,NA,0,NA,NA,2011/7/30 16:03
139,BlueDuiker,SW,PICT0090,10,NA,NA,0,NA,NA,2011/8/1 15:39
139,BlueDuiker,SW,PICT0092,10,NA,NA,1,8.2,1,2011/8/2 17:01
139,BlueDuiker,SW,PICT0097,10,NA,NA,1,8,0,2011/8/3 7:24
139,BlueDuiker,SW,PICT0105,10,NA,NA,1,9.6,1,2011/8/5 11:21
139,RedDuiker,SW,PICT0109,10,NA,NA,0,NA,NA,2011/8/6 17:03
139,BlueDuiker,SW,PICT0111,10,NA,NA,1,NA,NA,2011/8/7 12:37
139,RedDuiker,SW,PICT0114,10,NA,NA,0,NA,NA,2011/8/8 11:33
139,RedDuiker,SW,PICT0115,10,NA,NA,1,NA,NA,2011/8/8 11:43
139,RedDuiker,SW,PICT0116,10,NA,NA,1,NA,NA,2011/8/8 20:30
139,BlueDuiker,SW,PICT0123,10,NA,NA,1,NA,NA,2011/8/10 10:51
139,BlueDuiker,SW,PICT0133,10,NA,NA,1,NA,NA,2011/8/14 6:59
139,BlueDuiker,SW,PICT0140,10,NA,NA,0,NA,NA,2011/8/17 16:38
139,BlueDuiker,SW,PICT0151,10,NA,NA,1,NA,NA,2011/8/20 13:42
139,BlueDuiker,SW,PICT0153,10,NA,NA,0,NA,NA,2011/8/21 8:50
139,BlueDuiker,SW,PICT0160,10,NA,NA,1,NA,NA,2011/8/26 12:04
139,RedDuiker,SW,PICT0160,10,NA,NA,0,NA,NA,2011/8/26 12:04
140,BlueDuiker,SW,PICT0075,30,9.3,1,1,8.2,1,2011/7/15 13:36
140,RedDuiker,SW,PICT0080,30,4.6,1,0,NA,NA,2011/7/18 7:36
140,BlueDuiker,SW,PICT0083,30,10.5,1,0,NA,NA,2011/7/22 6:58
140,BlueDuiker,SW,PICT0086,30,7.6,1,0,NA,NA,2011/7/23 11:01
140,BlueDuiker,SW,PICT0088,30,3.4,1,1,0.7,1,2011/7/24 9:24
140,BlueDuiker,SW,PICT0097,30,9.6,1,0,NA,NA,2011/7/26 6:21
140,BlueDuiker,SW,PICT0103,30,8.1,1,0,NA,NA,2011/7/27 14:26
140,RedDuiker,SW,PICT0105,30,7.4,1,0,NA,NA,2011/7/29 9:21
140,BlueDuiker,SW,PICT0106,10,NA,NA,0,NA,NA,2011/7/29 12:32
140,BlueDuiker,SW,PICT0107,10,NA,NA,1,6.1,1,2011/7/30 8:07
140,RedDuiker,SW,PICT0122,10,NA,NA,1,7.7,1,2011/8/5 21:54
140,RedDuiker,SW,PICT0123,10,NA,NA,0,NA,NA,2011/8/5 21:57
140,RedDuiker,SW,PICT0124,10,NA,NA,0,NA,NA,2011/8/5 22:01
140,RedDuiker,SW,PICT0125,10,NA,NA,0,NA,NA,2011/8/5 22:04
140,RedDuiker,SW,PICT0126,10,NA,NA,1,0.1,1,2011/8/5 22:07
140,BlueDuiker,SW,PICT0133,10,NA,NA,1,3.3,1,2011/8/6 14:19
140,BlueDuiker,SW,PICT0135,10,NA,NA,1,4,1,2011/8/6 16:23
140,RedDuiker,SW,PICT0145,10,NA,NA,0,NA,NA,2011/8/11 9:34
141,BlueDuiker,OS,PICT0142,10,NA,NA,1,1,1,2011/8/1 13:50
141,BlueDuiker,OS,PICT0147,10,NA,NA,0,NA,NA,2011/8/6 10:28
141,RedDuiker,OS,PICT0150,10,NA,NA,1,NA,NA,2011/8/8 17:30
141,BlueDuiker,OS,PICT0153,10,NA,NA,1,NA,NA,2011/8/11 8:36
141,BlueDuiker,OS,PICT0157,10,NA,NA,0,NA,NA,2011/8/14 18:02
141,BlueDuiker,OS,PICT0159,10,NA,NA,0,NA,NA,2011/8/16 8:11
141,BlueDuiker,OS,PICT0171,10,NA,NA,1,NA,NA,2011/8/18 13:47
141,BlueDuiker,OS,PICT0181,10,NA,NA,1,NA,NA,2011/8/26 15:13
141,RedDuiker,OS,PICT0188,10,NA,NA,1,NA,NA,2011/8/27 13:14
141,BlueDuiker,OS,PICT0195,10,NA,NA,1,NA,NA,2011/8/29 17:40
142,BlueDuiker,OS,PICT0064,30,1.2,1,0,NA,NA,2011/7/14 14:16
142,BlueDuiker,OS,PICT0089,10,NA,NA,1,2.1,1,2011/7/28 9:34
142,BlueDuiker,OS,PICT0100,10,NA,NA,1,NA,NA,2011/8/4 8:21
142,BlueDuiker,OS,PICT0142,10,NA,NA,0,NA,NA,2011/8/16 8:15
142,RedDuiker,OS,PICT0176,10,NA,NA,1,NA,NA,2011/8/25 21:43
142,RedDuiker,OS,PICT0192,10,NA,NA,1,NA,NA,2011/8/27 13:13
142,BlueDuiker,OS,PICT0199,10,NA,NA,0,NA,NA,2011/8/29 17:39
143,BlueDuiker,OS,PICT0109,30,9.3,1,1,2.3,1,2011/7/16 17:36
143,BlueDuiker,OS,PICT0120,30,6.6,1,0,NA,NA,2011/7/20 17:13
143,RedDuiker,OS,PICT0130,30,14.5,1,1,11.4,1,2011/7/23 10:29
143,RedDuiker,OS,PICT0137,10,NA,NA,0,NA,NA,2011/7/27 12:12
143,RedDuiker,OS,PICT0146,10,NA,NA,1,NA,NA,2011/7/30 12:36
143,RedDuiker,OS,PICT0148,10,NA,NA,0,NA,NA,2011/7/31 18:23
143,RedDuiker,OS,PICT0149,10,NA,NA,0,NA,NA,2011/7/31 18:26
143,RedDuiker,OS,PICT0155,10,NA,NA,1,NA,NA,2011/8/2 10:54
143,BlueDuiker,OS,PICT0156,10,NA,NA,0,NA,NA,2011/8/2 13:25
143,BlueDuiker,OS,PICT0157,10,NA,NA,1,0.2,1,2011/8/2 17:32
143,BlueDuiker,OS,PICT0167,10,NA,NA,1,NA,NA,2011/8/5 18:00
143,RedDuiker,OS,PICT0168,10,NA,NA,1,NA,NA,2011/8/6 9:15
143,RedDuiker,OS,PICT0169,10,NA,NA,1,NA,NA,2011/8/6 10:26
143,RedDuiker,OS,PICT0194,10,NA,NA,1,NA,NA,2011/8/11 10:02
143,BlueDuiker,OS,PICT0195,10,NA,NA,1,NA,NA,2011/8/11 16:13
143,BlueDuiker,OS,PICT0199,10,NA,NA,0,NA,NA,2011/8/13 17:24
143,BlueDuiker,OS,PICT0202,10,NA,NA,0,NA,NA,2011/8/15 13:24
143,BlueDuiker,OS,PICT0207,10,NA,NA,0,NA,NA,2011/8/16 12:16
143,RedDuiker,OS,PICT0215,10,NA,NA,1,NA,NA,2011/8/18 8:51
143,BlueDuiker,OS,PICT0219,10,NA,NA,1,NA,NA,2011/8/19 14:15
143,BlueDuiker,OS,PICT0223,10,NA,NA,0,NA,NA,2011/8/21 17:35
143,RedDuiker,OS,PICT0235,10,NA,NA,1,NA,NA,2011/8/26 7:24
143,BlueDuiker,OS,PICT0238,10,NA,NA,1,NA,NA,2011/8/26 17:57
144,BlueDuiker,OS,PICT0086,30,7.9,1,0,NA,NA,2011/7/14 16:25
144,BlueDuiker,OS,PICT0097,30,0.6,1,1,0.2,1,2011/7/18 6:50
144,RedDuiker,OS,PICT0105,30,2.2,1,0,NA,NA,2011/7/19 9:27
144,RedDuiker,OS,PICT0106,30,27.4,1,0,NA,NA,2011/7/19 9:31
144,RedDuiker,OS,PICT0123,30,5.2,1,1,2.5,1,2011/7/24 12:53
144,BlueDuiker,OS,PICT0126,30,24,1,1,21.9,1,2011/7/24 17:45
144,BlueDuiker,OS,PICT0127,10,NA,NA,0,NA,NA,2011/7/25 6:49
144,RedDuiker,OS,PICT0147,10,NA,NA,1,3.6,1,2011/7/28 11:34
144,BlueDuiker,OS,PICT0164,10,NA,NA,0,NA,NA,2011/7/31 14:32
144,RedDuiker,OS,PICT0168,10,NA,NA,0,NA,NA,2011/8/1 9:45
144,RedDuiker,OS,PICT0186,10,NA,NA,1,8.5,1,2011/8/4 10:10
144,BlueDuiker,OS,PICT0189,10,NA,NA,1,8.5,1,2011/8/5 13:57
144,BlueDuiker,OS,PICT0204,10,NA,NA,0,NA,NA,2011/8/9 9:39
144,BlueDuiker,OS,PICT0207,10,NA,NA,1,3.6,1,2011/8/9 12:50
144,RedDuiker,OS,PICT0212,10,NA,NA,0,NA,NA,2011/8/10 10:22
144,BlueDuiker,OS,PICT0220,10,NA,NA,0,NA,NA,2011/8/13 9:29
144,RedDuiker,OS,PICT0238,10,NA,NA,1,NA,NA,2011/8/17 16:35
144,BlueDuiker,OS,PICT0240,10,NA,NA,0,NA,NA,2011/8/18 10:29
144,RedDuiker,OS,PICT0245,10,NA,NA,1,NA,NA,2011/8/18 14:41
144,RedDuiker,OS,PICT0280,10,NA,NA,0,NA,NA,2011/8/26 12:06
145,RedDuiker,OS,PICT0086,30,4.1,1,0,NA,NA,2011/7/19 9:39
145,BlueDuiker,OS,PICT0088,30,5.7,1,0,NA,NA,2011/7/20 7:11
145,BlueDuiker,OS,PICT0091,30,4.3,1,0,NA,NA,2011/7/20 16:04
145,BlueDuiker,OS,PICT0092,30,0.7,1,1,0.5,1,2011/7/20 17:12
145,BlueDuiker,OS,PICT0110,10,NA,NA,0,NA,NA,2011/7/26 13:16
145,BlueDuiker,OS,PICT0117,10,NA,NA,1,11.8,1,2011/7/27 16:25
145,BlueDuiker,OS,PICT0133,10,NA,NA,1,1.2,1,2011/8/1 10:54
145,BlueDuiker,OS,PICT0134,10,NA,NA,1,NA,NA,2011/8/2 8:41
145,RedDuiker,OS,PICT0141,10,NA,NA,1,5.5,1,2011/8/5 11:15
145,RedDuiker,OS,PICT0146,10,NA,NA,1,NA,NA,2011/8/6 14:25
145,BlueDuiker,OS,PICT0158,10,NA,NA,0,NA,NA,2011/8/10 8:45
145,RedDuiker,OS,PICT0161,10,NA,NA,1,NA,NA,2011/8/11 10:30
145,BlueDuiker,OS,PICT0164,10,NA,NA,0,NA,NA,2011/8/12 7:42
145,BlueDuiker,OS,PICT0166,10,NA,NA,0,NA,NA,2011/8/13 15:19
145,BlueDuiker,OS,PICT0169,10,NA,NA,0,NA,NA,2011/8/14 14:15
145,BlueDuiker,OS,PICT0176,10,NA,NA,0,NA,NA,2011/8/16 1:37
145,BlueDuiker,OS,PICT0184,10,NA,NA,1,NA,NA,2011/8/19 7:27
145,BlueDuiker,OS,PICT0186,10,NA,NA,0,NA,NA,2011/8/20 8:10
145,BlueDuiker,OS,PICT0207,10,NA,NA,1,NA,NA,2011/8/25 8:56
145,BlueDuiker,OS,PICT0212,10,NA,NA,0,NA,NA,2011/8/27 13:03
145,BlueDuiker,OS,PICT0213,10,NA,NA,1,NA,NA,2011/8/27 15:33
147,RedDuiker,OS,PICT0060,30,7.8,1,1,3.1,1,2011/7/20 11:46
147,RedDuiker,OS,PICT0066,10,NA,NA,1,NA,NA,2011/7/28 13:28
147,BlueDuiker,OS,PICT0067,10,NA,NA,0,NA,NA,2011/7/29 8:01
148,BlueDuiker,OS,PICT0079,30,19.9,1,0,NA,NA,2011/7/16 17:23
148,BlueDuiker,OS,PICT0082,30,0.5,1,1,0.4,1,2011/7/18 12:34
148,BlueDuiker,OS,PICT0083,30,5.3,1,0,NA,NA,2011/7/19 10:14
148,BlueDuiker,OS,PICT0084,30,6.9,1,0,NA,NA,2011/7/19 17:28
148,BlueDuiker,OS,PICT0093,10,NA,NA,0,NA,NA,2011/7/25 17:14
148,BlueDuiker,OS,PICT0105,10,NA,NA,1,0.1,1,2011/8/5 13:46
148,BlueDuiker,OS,PICT0132,10,NA,NA,1,8.4,1,2011/8/17 16:17
148,BlueDuiker,OS,PICT0147,10,NA,NA,0,NA,NA,2011/8/23 16:23
148,RedDuiker,OS,PICT0154,10,NA,NA,1,NA,NA,2011/8/25 12:51
148,RedDuiker,OS,PICT0166,10,NA,NA,1,NA,NA,2011/8/31 11:18
149,BlueDuiker,OS,PICT0077,30,10.7,1,1,6.1,1,2011/7/20 15:30
149,BlueDuiker,OS,PICT0098,10,NA,NA,0,NA,NA,2011/8/3 7:39
149,RedDuiker,OS,PICT0153,10,NA,NA,1,NA,NA,2011/8/31 11:19
150,RedDuiker,OS,PICT0046,30,2,1,0,NA,NA,2011/7/16 13:22
150,RedDuiker,OS,PICT0058,10,NA,NA,1,9.5,1,2011/7/25 10:05
150,RedDuiker,OS,PICT0074,10,NA,NA,0,NA,NA,2011/8/4 10:36
150,RedDuiker,OS,PICT0078,10,NA,NA,1,10,0,2011/8/6 10:43
150,RedDuiker,OS,PICT0081,10,NA,NA,1,1.9,1,2011/8/7 9:55
150,BlueDuiker,OS,PICT0101,10,NA,NA,0,NA,NA,2011/8/16 6:16
150,RedDuiker,OS,PICT0103,10,NA,NA,1,2.7,1,2011/8/18 11:02
150,BlueDuiker,OS,PICT0123,10,NA,NA,1,0.1,1,2011/8/24 17:14
150,RedDuiker,OS,PICT0144,10,NA,NA,1,NA,NA,2011/8/31 12:43
152,BlueDuiker,PR,PICT0043,30,13.2,0,1,11.1,1,2011/7/14 8:47
152,BlueDuiker,PR,PICT0048,30,3.2,1,0,NA,NA,2011/7/17 7:44
152,BlueDuiker,PR,PICT0060,30,6.4,1,0,NA,NA,2011/7/20 13:11
152,BlueDuiker,PR,PICT0062,30,5.1,1,1,3.9,1,2011/7/21 11:15
152,RedDuiker,PR,PICT0064,30,7.8,1,0,NA,NA,2011/7/21 17:50
152,BlueDuiker,PR,PICT0079,30,4.4,1,0,NA,NA,2011/7/26 18:09
152,BlueDuiker,PR,PICT0084,30,7,1,1,2.5,1,2011/7/27 17:41
152,BlueDuiker,PR,PICT0101,10,NA,NA,0,NA,NA,2011/8/1 10:07
152,BlueDuiker,PR,PICT0102,10,NA,NA,0,NA,NA,2011/8/1 14:01
152,BlueDuiker,PR,PICT0109,10,NA,NA,1,1,1,2011/8/3 11:25
152,RedDuiker,PR,PICT0115,10,NA,NA,1,3,0,2011/8/5 16:29
152,BlueDuiker,PR,PICT0122,10,NA,NA,1,4.2,1,2011/8/7 16:31
152,BlueDuiker,PR,PICT0126,10,NA,NA,0,NA,NA,2011/8/8 16:36
152,BlueDuiker,PR,PICT0131,10,NA,NA,1,1.2,1,2011/8/10 11:53
152,BlueDuiker,PR,PICT0137,10,NA,NA,1,NA,NA,2011/8/12 10:42
152,BlueDuiker,PR,PICT0140,10,NA,NA,1,NA,NA,2011/8/14 17:30
152,BlueDuiker,PR,PICT0146,10,NA,NA,0,NA,NA,2011/8/16 14:43
152,BlueDuiker,PR,PICT0150,10,NA,NA,1,NA,NA,2011/8/19 7:26
152,RedDuiker,PR,PICT0163,10,NA,NA,1,NA,NA,2011/8/20 18:05
152,BlueDuiker,PR,PICT0173,10,NA,NA,1,NA,NA,2011/8/24 7:17
152,RedDuiker,PR,PICT0182,10,NA,NA,0,NA,NA,2011/8/27 12:48
152,RedDuiker,PR,PICT0185,10,NA,NA,1,NA,NA,2011/8/28 7:00
152,BlueDuiker,PR,PICT0187,10,NA,NA,1,NA,NA,2011/8/29 13:14
152,BlueDuiker,PR,PICT0189,10,NA,NA,1,NA,NA,2011/8/30 10:02
152,BlueDuiker,PR,PICT0190,10,NA,NA,1,NA,NA,2011/8/30 12:25
152,BlueDuiker,PR,PICT0195,10,NA,NA,1,NA,NA,2011/8/31 7:19
153,BlueDuiker,PR,PICT0064,30,5.7,1,0,NA,NA,2011/7/16 14:47
153,BlueDuiker,PR,PICT0071,30,7,1,1,3.3,1,2011/7/18 17:31
153,BlueDuiker,PR,PICT0073,30,3.7,1,0,NA,NA,2011/7/19 15:11
153,BlueDuiker,PR,PICT0081,30,10.2,1,0,NA,NA,2011/7/23 8:37
153,RedDuiker,PR,PICT0091,30,2.7,1,1,0.1,1,2011/7/25 6:58
153,BlueDuiker,PR,PICT0093,30,2.6,1,1,1.9,1,2011/7/25 14:11
153,RedDuiker,PR,PICT0095,30,6.3,1,0,NA,NA,2011/7/27 6:52
153,RedDuiker,PR,PICT0104,10,NA,NA,1,0.8,1,2011/7/31 6:42
153,BlueDuiker,PR,PICT0106,10,NA,NA,0,NA,NA,2011/7/31 14:49
153,RedDuiker,PR,PICT0110,10,NA,NA,0,NA,NA,2011/8/2 7:03
153,BlueDuiker,PR,PICT0111,10,NA,NA,1,1.2,1,2011/8/2 13:16
153,BlueDuiker,PR,PICT0113,10,NA,NA,1,1.9,1,2011/8/3 7:02
153,RedDuiker,PR,PICT0114,10,NA,NA,1,NA,NA,2011/8/4 6:39
153,BlueDuiker,PR,PICT0123,10,NA,NA,0,NA,NA,2011/8/6 7:49
153,RedDuiker,PR,PICT0125,10,NA,NA,0,NA,NA,2011/8/7 6:32
153,BlueDuiker,PR,PICT0127,10,NA,NA,1,1.6,1,2011/8/8 11:17
153,BlueDuiker,PR,PICT0146,10,NA,NA,0,NA,NA,2011/8/29 13:11
153,RedDuiker,PR,PICT0149,10,NA,NA,1,NA,NA,2011/8/30 6:27
154,RedDuiker,PR,PICT0076,10,NA,NA,0,NA,NA,2011/8/26 8:53
155,BlueDuiker,PR,PICT0041,30,1.3,1,0,NA,NA,2011/7/13 13:28
155,BlueDuiker,PR,PICT0046,30,1,1,0,NA,NA,2011/7/16 15:39
155,BlueDuiker,PR,PICT0053,30,2.7,1,0,NA,NA,2011/7/20 9:43
155,BlueDuiker,PR,PICT0061,30,3.1,1,0,NA,NA,2011/7/22 10:55
155,BlueDuiker,PR,PICT0068,30,4.5,1,1,4.2,1,2011/7/23 9:14
155,BlueDuiker,PR,PICT0069,30,5,1,0,NA,NA,2011/7/23 18:17
155,BlueDuiker,PR,PICT0072,30,30,0,1,2.7,1,2011/7/24 8:37
155,BlueDuiker,PR,PICT0076,30,15.5,1,1,8.7,1,2011/7/25 13:14
155,BlueDuiker,PR,PICT0081,30,3.8,1,0,NA,NA,2011/7/26 10:59
155,BlueDuiker,PR,PICT0084,30,6.2,1,1,3.4,1,2011/7/27 11:26
155,BlueDuiker,PR,PICT0087,10,NA,NA,1,2.4,1,2011/7/29 9:40
155,BlueDuiker,PR,PICT0088,10,NA,NA,1,1.9,1,2011/7/29 12:29
155,BlueDuiker,PR,PICT0092,10,NA,NA,1,0.9,1,2011/7/30 11:02
155,BlueDuiker,PR,PICT0095,10,NA,NA,1,2.4,1,2011/7/31 8:50
155,BlueDuiker,PR,PICT0096,10,NA,NA,1,4.1,1,2011/7/31 11:02
155,BlueDuiker,PR,PICT0105,10,NA,NA,1,2.8,1,2011/8/3 12:57
155,BlueDuiker,PR,PICT0107,10,NA,NA,0,NA,NA,2011/8/3 15:24
155,BlueDuiker,PR,PICT0111,10,NA,NA,0,NA,NA,2011/8/5 10:02
155,RedDuiker,PR,PICT0112,10,NA,NA,0,NA,NA,2011/8/7 6:31
155,BlueDuiker,PR,PICT0113,10,NA,NA,1,NA,NA,2011/8/9 8:05
155,BlueDuiker,PR,PICT0114,10,NA,NA,1,NA,NA,2011/8/9 10:30
155,BlueDuiker,PR,PICT0119,10,NA,NA,1,NA,NA,2011/8/10 11:36
155,BlueDuiker,PR,PICT0123,10,NA,NA,1,NA,NA,2011/8/12 9:37
155,BlueDuiker,PR,PICT0127,10,NA,NA,0,NA,NA,2011/8/14 9:24
155,BlueDuiker,PR,PICT0131,10,NA,NA,0,NA,NA,2011/8/15 9:16
155,BlueDuiker,PR,PICT0135,10,NA,NA,1,NA,NA,2011/8/16 13:52
155,BlueDuiker,PR,PICT0140,10,NA,NA,1,NA,NA,2011/8/18 8:34
155,BlueDuiker,PR,PICT0141,10,NA,NA,0,NA,NA,2011/8/19 11:24
155,BlueDuiker,PR,PICT0143,10,NA,NA,1,NA,NA,2011/8/19 12:59
155,RedDuiker,PR,PICT0144,10,NA,NA,1,NA,NA,2011/8/19 17:05
155,RedDuiker,PR,PICT0149,10,NA,NA,0,NA,NA,2011/8/20 17:51
155,RedDuiker,PR,PICT0150,10,NA,NA,0,NA,NA,2011/8/21 13:27
155,BlueDuiker,PR,PICT0152,10,NA,NA,1,NA,NA,2011/8/21 16:28
155,RedDuiker,PR,PICT0156,10,NA,NA,1,NA,NA,2011/8/23 17:24
155,RedDuiker,PR,PICT0154,10,NA,NA,1,NA,NA,2011/8/23 17:29
155,BlueDuiker,PR,PICT0157,10,NA,NA,1,NA,NA,2011/8/24 9:52
155,BlueDuiker,PR,PICT0160,10,NA,NA,1,NA,NA,2011/8/24 13:04
155,BlueDuiker,PR,PICT0166,10,NA,NA,0,NA,NA,2011/8/26 15:13
155,BlueDuiker,PR,PICT0170,10,NA,NA,1,NA,NA,2011/8/29 13:09
155,BlueDuiker,PR,PICT0173,10,NA,NA,1,NA,NA,2011/8/30 9:46
155,RedDuiker,PR,PICT0171,10,NA,NA,0,NA,NA,2011/8/30 16:15
155,BlueDuiker,PR,PICT0175,10,NA,NA,1,NA,NA,2011/8/31 15:28
156,RedDuiker,PR,PICT0147,30,5.2,1,1,4,1,2011/7/15 3:54
156,RedDuiker,PR,PICT0153,30,2.3,1,1,0.6,1,2011/7/17 11:28
156,RedDuiker,PR,PICT0162,30,3.4,1,0,NA,NA,2011/7/20 7:29
156,BlueDuiker,PR,PICT0163,30,5.7,1,0,NA,NA,2011/7/20 8:32
156,RedDuiker,PR,PICT0164,30,8.9,1,0,NA,NA,2011/7/21 17:50
156,RedDuiker,PR,PICT0173,30,4.6,1,0,NA,NA,2011/7/23 14:06
156,RedDuiker,PR,PICT0174,30,3.7,1,1,1.8,1,2011/7/23 15:18
156,BlueDuiker,PR,PICT0176,30,5.7,1,1,4.7,1,2011/7/24 17:02
156,BlueDuiker,PR,PICT0178,30,3.8,1,1,2.4,1,2011/7/25 13:18
156,BlueDuiker,PR,PICT0185,10,NA,NA,1,12.1,1,2011/7/29 10:45
156,BlueDuiker,PR,PICT0193,10,NA,NA,0,NA,NA,2011/7/31 14:56
156,RedDuiker,PR,PICT0198,10,NA,NA,0,NA,NA,2011/8/2 14:44
156,RedDuiker,PR,PICT0207,10,NA,NA,1,1.4,1,2011/8/5 15:08
156,RedDuiker,PR,PICT0215,10,NA,NA,1,1,1,2011/8/8 11:09
156,RedDuiker,PR,PICT0216,10,NA,NA,0,NA,NA,2011/8/8 17:13
156,BlueDuiker,PR,PICT0219,10,NA,NA,1,NA,NA,2011/8/9 9:09
156,BlueDuiker,PR,PICT0223,10,NA,NA,1,NA,NA,2011/8/14 9:24
156,RedDuiker,PR,PICT0224,10,NA,NA,1,1.2,1,2011/8/14 17:37
156,RedDuiker,PR,PICT0225,10,NA,NA,0,NA,NA,2011/8/14 17:51
156,RedDuiker,PR,PICT0235,10,NA,NA,0,NA,NA,2011/8/17 17:41
156,RedDuiker,PR,PICT0238,10,NA,NA,1,NA,NA,2011/8/18 14:14
156,BlueDuiker,PR,PICT0244,10,NA,NA,1,NA,NA,2011/8/20 17:38
156,BlueDuiker,PR,PICT0245,10,NA,NA,1,NA,NA,2011/8/21 10:11
156,RedDuiker,PR,PICT0246,10,NA,NA,1,NA,NA,2011/8/21 15:05
157,BlueDuiker,PR,PICT0023,30,0.7,1,0,NA,NA,2011/7/13 7:24
157,RedDuiker,PR,PICT0027,30,0.1,1,0,NA,NA,2011/7/22 17:41
157,RedDuiker,PR,PICT0031,10,NA,NA,0,NA,NA,2011/7/28 17:00
157,BlueDuiker,PR,PICT0042,10,NA,NA,1,30,1,2011/8/10 7:35
157,BlueDuiker,PR,PICT0045,10,NA,NA,1,NA,NA,2011/8/14 6:39
157,RedDuiker,PR,PICT0048,10,NA,NA,1,0.2,1,2011/8/20 13:49
157,RedDuiker,PR,PICT0056,10,NA,NA,1,NA,NA,2011/8/31 12:37
158,RedDuiker,PR,PICT0128,10,NA,NA,1,NA,NA,2011/7/29 9:55
158,RedDuiker,PR,PICT0146,10,NA,NA,0,NA,NA,2011/8/18 12:50
158,RedDuiker,PR,PICT0146,10,NA,NA,0,NA,NA,2011/8/18 12:50
159,RedDuiker,PR,PICT0045,10,NA,NA,0,NA,NA,2011/8/10 11:44
160,RedDuiker,PR,PICT0030,10,NA,NA,1,NA,NA,2011/7/29 13:07
160,BlueDuiker,PR,PICT0035,10,NA,NA,0,NA,NA,2011/8/2 16:26
160,RedDuiker,PR,PICT0039,10,NA,NA,1,NA,NA,2011/8/9 7:55
160,BlueDuiker,PR,PICT0043,10,NA,NA,0,NA,NA,2011/8/10 16:06
160,BlueDuiker,PR,PICT0053,10,NA,NA,1,NA,NA,2011/8/21 10:19
160,RedDuiker,PR,PICT0054,10,NA,NA,0,NA,NA,2011/8/23 16:18
160,RedDuiker,PR,PICT0058,10,NA,NA,1,NA,NA,2011/8/30 6:34
